hire_date,emp_no,last_name,first_name,gender,birth_date
7/25/1986,25811,Ranze,Fen,F,9/14/1953
7/25/1986,87668,Sankaranarayanan,TRUE,M,6/3/1962
7/25/1986,58612,Junet,Divine,F,9/14/1952
7/25/1986,233126,Kranzdorf,Geoff,M,12/2/1953
7/25/1986,219669,Hiraishi,Ziyad,F,10/8/1958
7/25/1986,463130,Ruther,Saniya,F,5/13/1961
7/25/1986,421275,Bressoud,Gaurav,F,7/28/1953
7/25/1986,486260,Ponthieu,Goa,M,7/16/1956
7/25/1986,40606,Ranta,Janche,M,5/28/1964
7/25/1986,90285,Kaltofen,Gretta,F,5/13/1958
7/25/1986,72920,Radivojevic,Dekang,M,3/23/1953
7/25/1986,51713,Penz,Mamdouh,F,3/9/1961
7/25/1986,41164,Tibblin,Anyuan,M,8/4/1963
7/25/1986,90063,Tsunoo,Ortrun,F,11/22/1959
7/25/1986,237555,Delgrande,Uzi,M,4/4/1958
7/25/1986,440369,Angot,Parto,F,3/22/1960
7/25/1986,236758,Slobodova,Wilmer,M,12/15/1959
7/25/1986,208509,Morris,Teunis,F,9/3/1961
7/25/1986,10847,Danley,Theirry,M,3/4/1952
7/25/1986,227697,Kulisch,Keung,M,5/8/1956
7/25/1986,15706,Koshiba,Gad,M,5/26/1959
7/25/1986,219848,Rosch,Thodoros,M,3/27/1960
7/25/1986,227719,Speel,Divine,M,7/29/1962
7/25/1986,50753,Herber,Arvind,M,6/13/1964
7/25/1986,421856,Suomi,Mona,F,4/15/1953
7/25/1986,495705,Alpay,Tiina,F,2/16/1957
7/25/1986,404302,Baar,Miomir,F,8/22/1953
7/25/1986,442142,Stanger,Shmuel,F,8/2/1957
7/25/1986,202542,Hiraishi,Valeri,M,7/24/1954
7/25/1986,271923,Servi,Tiina,M,1/30/1962
7/25/1986,475834,Gien,Constantine,M,3/3/1956
7/25/1986,493230,Picel,Branimir,F,9/14/1954
7/26/1986,85820,Shanbhogue,Jiafu,F,11/22/1958
7/26/1986,11995,Comyn,Lenore,M,1/30/1962
7/26/1986,13501,Peek,Caolyn,F,11/8/1957
7/26/1986,24133,Ramalingam,Prodip,F,9/1/1952
7/26/1986,28884,Rousseau,TRUE,M,7/25/1959
7/26/1986,29517,Lenart,Satosi,F,1/11/1956
7/26/1986,29872,Eppinger,Naftaly,M,11/15/1956
7/26/1986,34945,Xiaoshan,Khosrow,M,10/5/1959
7/26/1986,42520,Wiegley,Frazer,F,6/25/1952
7/26/1986,42993,Gire,Shuky,M,10/7/1959
7/26/1986,46774,Zschoche,Sedat,M,3/4/1963
7/26/1986,49469,Cannata,Shin,M,2/12/1960
7/26/1986,50218,Baer,Boguslaw,M,7/28/1954
7/26/1986,55182,Denos,Duri,M,11/24/1957
7/26/1986,57788,Conde,Kristof,M,5/30/1958
7/26/1986,60147,Herbst,Boaz,F,8/22/1955
7/26/1986,61072,Cools,Kiyotoshi,M,2/21/1961
7/26/1986,64534,Danlos,Ayakannu,M,1/13/1957
7/26/1986,67661,Copas,Sandeepan,M,11/16/1960
7/26/1986,72768,Kolvik,Sajjad,M,4/11/1955
7/26/1986,74056,Ishibashi,Fumitake,M,4/16/1952
7/26/1986,76598,Ferriere,Keung,M,1/24/1965
7/26/1986,77317,Schmiedel,Rosine,F,11/25/1960
7/26/1986,77700,Akaboshi,Lidong,M,1/31/1960
7/26/1986,80543,Marshall,Nigel,F,6/24/1964
7/26/1986,81050,Sridhar,Moti,F,3/19/1953
7/26/1986,81289,Pardalos,Zhilian,M,11/6/1956
7/26/1986,84695,Kohling,Yuchang,F,7/12/1962
7/26/1986,95125,Jiang,Lucien,F,5/1/1962
7/26/1986,95985,Orsini,Subbu,F,9/3/1953
7/26/1986,98680,Tchuente,Serge,F,9/15/1952
7/26/1986,101425,Speel,Lalit,F,5/23/1953
7/26/1986,109294,Savasere,Udi,M,6/26/1954
7/26/1986,200913,Birnbaum,Xinyu,F,8/10/1963
7/26/1986,201887,Chenney,Wuxu,M,7/5/1953
7/26/1986,204745,Masaki,Oscar,F,7/30/1955
7/26/1986,206930,Schaaf,Barun,M,5/2/1958
7/26/1986,210895,Steinauer,Guadalupe,M,4/14/1963
7/26/1986,212626,Mersereau,Ravishankar,F,7/8/1957
7/26/1986,213185,Yoshizawa,Guenter,F,9/8/1964
7/26/1986,215156,Conti,Kensei,M,10/26/1953
7/26/1986,216787,Vernadat,Basem,M,3/8/1959
7/26/1986,222057,Openshaw,Toshimo,F,9/10/1963
7/26/1986,222226,Limongiello,Erzsebet,M,5/13/1964
7/26/1986,226075,Swen,Achilleas,F,9/25/1962
7/26/1986,226715,Sullins,Paloma,M,4/28/1954
7/26/1986,226792,Shackel,Siamak,F,2/14/1952
7/26/1986,226964,Shrader,Lakshmi,F,9/9/1958
7/26/1986,230059,Narlikar,Zijian,F,1/8/1958
7/26/1986,230412,Mikschl,Subhrajyoti,M,2/13/1955
7/26/1986,236030,Varley,Rosli,M,6/25/1952
7/26/1986,239933,Kaelbling,Subhankar,M,8/31/1963
7/26/1986,240445,Kusakari,Henk,M,9/9/1956
7/26/1986,244658,Suwa,Udi,F,12/30/1957
7/26/1986,248475,Wursthorn,Masoud,M,1/19/1955
7/26/1986,251104,Nourani,Jouko,M,2/20/1958
7/26/1986,253794,Tibblin,Toshiko,F,8/5/1960
7/26/1986,254814,Worfolk,Tsz,M,7/1/1952
7/26/1986,255955,Coney,Berry,F,4/17/1960
7/26/1986,258457,Gihr,TRUE,M,5/16/1953
7/26/1986,261374,Antonisse,Arumugam,M,8/22/1952
7/26/1986,270084,Frolund,Ulises,M,1/11/1965
7/26/1986,275633,Birnbaum,Katsuo,M,11/14/1957
7/26/1986,277081,Lamma,Mooi,M,9/19/1957
7/26/1986,279594,Ponthieu,Alexius,M,11/13/1953
7/26/1986,296479,Gulik,Henk,M,2/18/1954
7/26/1986,298484,Aloisi,Reuven,M,1/22/1961
7/26/1986,404977,Bharadwaj,Ennio,M,10/27/1956
7/26/1986,405802,Peck,Syozo,M,4/14/1957
7/26/1986,407385,Silva,Fumitaka,M,4/9/1952
7/26/1986,409210,Pouyioutas,Satoru,M,3/22/1954
7/26/1986,409501,Usery,Ung,M,11/15/1963
7/26/1986,421994,Cyre,Lubomir,M,3/4/1955
7/26/1986,423050,Schueller,Jianwen,M,5/19/1952
7/26/1986,423839,Hinsberger,Rasikan,F,4/24/1962
7/26/1986,424678,Spinelli,Makato,M,6/28/1958
7/26/1986,428751,Falck,Udaiprakash,M,11/8/1962
7/26/1986,433406,Kulisch,Mansur,M,10/8/1953
7/26/1986,445996,Biran,Christophe,M,10/30/1963
7/26/1986,447977,Serov,Radhia,F,2/6/1960
7/26/1986,448357,Munch,Parviz,M,8/20/1953
7/26/1986,449631,Candan,Berni,F,11/15/1963
7/26/1986,449664,Wielonsky,Toshimitsu,M,3/10/1953
7/26/1986,449750,Yavatkar,Somnath,M,3/23/1964
7/26/1986,450940,Pietrzykowski,Chiradeep,F,4/20/1959
7/26/1986,459563,Papastamatiou,Martien,F,6/11/1960
7/26/1986,461248,Azuma,Pranas,M,10/22/1960
7/26/1986,464314,Jansch,Honglan,M,5/20/1959
7/26/1986,468378,Passafiume,Mrinalini,M,2/24/1958
7/26/1986,475216,Cannata,Zeljko,M,11/28/1961
7/26/1986,475686,Reeken,Elrique,M,10/28/1953
7/26/1986,475981,Wilfing,Phule,F,1/23/1957
7/26/1986,479611,Tetzlaff,Adam,M,7/5/1962
7/26/1986,480584,Lichtman,Bernardo,M,9/13/1954
7/26/1986,480645,Luon,Paloma,F,8/24/1962
7/26/1986,482518,Budinsky,Hidde,M,12/10/1960
7/26/1986,484972,Barbanera,Naraig,F,9/22/1954
7/26/1986,485202,Dechter,Mabo,F,1/7/1957
7/26/1986,486475,Perng,Naftaly,M,6/20/1956
7/26/1986,488164,Bahk,Kaijung,M,11/19/1952
7/26/1986,492297,Ciolek,Niteen,F,2/17/1953
7/26/1986,494634,Coombs,Garnet,M,2/19/1954
7/26/1986,498704,Gire,Odinaldo,M,5/9/1958
7/27/1986,31224,Apsitis,Uta,F,6/18/1953
7/27/1986,285804,Falster,Zhiguo,M,7/20/1961
7/27/1986,474290,Zhiwei,Fei,F,9/4/1953
7/27/1986,448632,Hiroyama,Chikako,F,7/1/1952
7/27/1986,61214,Peac,JoAnne,F,10/24/1952
7/27/1986,481566,Gire,Moie,M,6/2/1957
7/27/1986,426124,Range,Piyush,M,6/29/1955
7/27/1986,88573,Chvatal,Ziyad,F,5/24/1964
7/27/1986,212859,Gruenwald,Parke,M,2/11/1958
7/27/1986,23425,Viele,Weijing,M,10/18/1960
7/27/1986,10921,Bahi,Mara,F,7/20/1955
7/27/1986,200449,Doering,Paraskevi,M,4/8/1960
7/27/1986,474417,Curless,Florina,F,11/30/1959
7/27/1986,293784,Feldhoffer,Radhika,M,3/13/1954
7/27/1986,69147,Ritcey,Heekeun,M,5/14/1958
7/27/1986,448956,Kolinko,Bangqing,M,11/18/1960
7/27/1986,45793,Lampe,Shahar,F,4/14/1957
7/27/1986,214193,Backhouse,Shaleah,M,7/20/1953
7/27/1986,471293,Ranon,Christoper,M,2/13/1953
7/27/1986,475963,Emden,Ibibia,M,1/10/1959
7/27/1986,405444,Penz,Barton,F,1/8/1957
7/27/1986,434418,Khalil,Magdalena,M,5/8/1963
7/27/1986,255864,Bisiani,Hairong,M,1/26/1959
7/27/1986,16763,Baja,Yishai,M,6/22/1963
7/27/1986,39161,Panangaden,Basim,F,1/12/1964
7/27/1986,100998,Portugali,Breannda,M,6/10/1952
7/27/1986,269715,Crelier,Ohad,F,7/26/1955
7/27/1986,428112,Vesna,Mona,M,7/28/1959
7/27/1986,70379,Peroz,Boguslaw,F,5/30/1959
7/27/1986,40904,Willoner,Fumiko,F,11/30/1954
7/27/1986,70441,Aamodt,Luise,F,1/25/1964
7/27/1986,241784,Lamparter,Francesca,F,5/7/1953
7/27/1986,241857,Cullers,Yishai,M,11/8/1956
7/27/1986,477679,Bach,Chenye,M,8/17/1953
7/27/1986,412388,Kavvadias,Garnet,M,10/22/1953
7/27/1986,477559,Junot,Kerhong,F,12/23/1964
7/27/1986,237704,Raoux,Vivian,M,4/7/1963
7/27/1986,440557,Stifter,Dharmaraja,F,10/15/1964
7/27/1986,405826,Naudin,Angel,F,12/8/1959
7/27/1986,280724,Wrigley,Maris,F,3/6/1960
7/27/1986,462810,Ressouche,Naftaly,M,12/31/1964
7/27/1986,210791,Schreiter,Mooi,M,6/14/1964
7/27/1986,101715,Junet,Tiina,M,4/27/1961
7/27/1986,11005,Douceur,Byong,F,3/12/1958
7/27/1986,402252,Kamble,Rosella,M,10/18/1957
7/27/1986,407255,Iwayama,Morris,F,6/19/1962
7/27/1986,430848,Shimshoni,Xuejun,M,12/1/1953
7/27/1986,227110,Kropatsch,Parto,M,11/16/1960
7/27/1986,402354,Mersereau,Dante,M,4/22/1964
7/27/1986,449567,Panienski,Danny,M,1/11/1953
7/27/1986,439262,Cappelli,Chirstian,F,3/24/1959
7/27/1986,104377,Uludag,Ottavia,M,7/20/1958
7/27/1986,492320,Thebaut,Arunachalam,M,8/7/1959
7/27/1986,215141,Tzvieli,Aluzio,M,9/5/1959
7/27/1986,449745,Imataki,Jeong,M,7/11/1953
7/27/1986,286941,Savasere,Arlette,F,12/29/1959
7/27/1986,449961,Swist,Diederik,M,6/8/1952
7/27/1986,467098,Schauser,Tsutomu,M,8/6/1964
7/27/1986,49509,Samarati,Roselyn,M,7/5/1953
7/27/1986,245211,Bharadwaj,Yechezkel,M,6/12/1956
7/27/1986,249722,Bondorf,Sverrir,M,1/31/1960
7/27/1986,27880,Poujol,Yinlin,F,3/18/1952
7/27/1986,245176,Nations,Uinam,M,10/2/1959
7/27/1986,462219,Ossenbruggen,Zejun,F,11/17/1964
7/27/1986,205071,Stanfel,Tommaso,M,10/31/1954
7/27/1986,87358,Sridhar,Ipke,M,8/18/1953
7/27/1986,207021,Akaboshi,Jacqueline,M,1/20/1965
7/27/1986,95260,Lorcy,Annemarie,M,11/30/1964
7/27/1986,269104,Benzaken,Behnaam,F,12/18/1963
7/27/1986,273451,Srimani,Narain,F,3/17/1958
7/27/1986,465851,Felder,Gilbert,M,4/23/1956
7/27/1986,204895,Merks,Baziley,F,2/25/1958
7/27/1986,220417,Marrakchi,Lidong,M,10/21/1954
7/27/1986,54426,Usdin,Percy,M,9/30/1957
7/27/1986,259672,Lodder,Chinho,M,11/9/1955
7/27/1986,95520,Birsak,Jingling,M,3/12/1954
7/27/1986,298643,Munos,Seongbae,F,11/15/1957
7/27/1986,480600,Karunanithi,Heeju,F,8/21/1960
7/27/1986,208498,Rosin,Avishai,M,7/9/1952
7/27/1986,446459,Kusakari,Kristof,F,9/13/1961
7/27/1986,262411,Warwick,Ronghao,M,3/9/1962
7/27/1986,472964,Beznosov,Shigeo,M,9/7/1952
7/27/1986,82646,Plump,Shugo,M,8/20/1955
7/27/1986,269305,Prenel,Sergi,M,1/14/1954
7/27/1986,290857,Garigliano,Zeljko,M,10/3/1954
7/27/1986,97392,Rahimi,Shaibal,F,12/14/1963
7/27/1986,28672,Brender,Kazuhiro,M,10/20/1962
7/27/1986,253914,DeMori,Syozo,F,3/23/1952
7/27/1986,25144,Stellhorn,Shaibal,M,8/4/1954
7/27/1986,219850,Syrzycki,Yishai,M,10/4/1952
7/27/1986,290317,Schapiro,Yoshinari,M,3/1/1959
7/27/1986,460554,Bernini,Stevo,M,3/3/1957
7/27/1986,448046,Serov,Mang,M,1/13/1961
7/27/1986,206151,Binding,Visit,M,11/10/1953
7/27/1986,490067,Thibadeau,Weidon,F,5/27/1959
7/27/1986,202883,Sluis,Mohd,F,8/12/1953
7/27/1986,233976,Harllee,Chaosheng,F,12/18/1957
7/27/1986,291248,Hettesheimer,Kazuyasu,F,8/26/1964
7/27/1986,468034,Leivant,Elvia,M,5/29/1957
7/27/1986,480259,Antonakopoulos,Giap,M,6/25/1955
7/27/1986,12661,Lung,Berry,M,3/4/1962
7/28/1986,80351,Coors,Peer,M,6/6/1954
7/28/1986,288136,Thisen,Chiranjit,M,6/22/1953
7/28/1986,65804,Driscoll,Otilia,M,8/22/1953
7/28/1986,245678,Hatcliff,Gio,M,8/5/1958
7/28/1986,245652,Delgrange,Shirish,M,8/18/1957
7/28/1986,250746,Gils,Mariusz,M,4/20/1957
7/28/1986,411900,Wynblatt,Mari,M,12/3/1954
7/28/1986,31629,Veldwijk,Toong,M,1/24/1965
7/28/1986,250522,Furedi,Karlis,F,12/29/1963
7/28/1986,236341,Emden,Jongsuk,M,12/30/1963
7/28/1986,280309,Bolsens,Chuanyi,F,10/30/1953
7/28/1986,281713,Benaini,Saeed,M,11/25/1958
7/28/1986,206189,Slutz,Margo,M,9/30/1962
7/28/1986,217188,Bach,Leszek,F,6/22/1955
7/28/1986,271789,Aamodt,Valeri,F,10/20/1956
7/28/1986,19182,Suri,Arvind,M,1/30/1963
7/28/1986,250162,Fairtlough,Gunilla,M,3/18/1961
7/28/1986,79115,Narlikar,Adin,F,1/16/1961
7/28/1986,297272,Demian,Adil,F,2/23/1957
7/28/1986,297188,Impagliazzo,Chaoyi,M,10/16/1955
7/28/1986,248885,Kieras,Xiong,F,1/17/1955
7/28/1986,451255,Hardjono,Seongbin,M,4/12/1959
7/28/1986,77212,Einsfeld,Shaowen,F,8/14/1954
7/28/1986,62702,Schade,Rosli,M,3/24/1957
7/28/1986,451770,Merks,Subir,M,7/2/1956
7/28/1986,296643,Cannard,Almudena,M,5/7/1955
7/28/1986,222700,Suppi,Brendon,F,9/21/1961
7/28/1986,222977,Sudbeck,Bernd,M,3/3/1959
7/28/1986,453339,Vendrig,Kellie,M,11/22/1961
7/28/1986,453576,Schnabel,Khosrow,M,10/14/1964
7/28/1986,454017,Kranzdorf,Premsyl,F,1/29/1962
7/28/1986,217229,Feldmann,Yannik,M,10/27/1958
7/28/1986,202723,Yemenis,Arunachalam,M,12/6/1961
7/28/1986,12578,Perin,Tamiya,M,1/22/1964
7/28/1986,29261,Kopetz,Paraskevi,F,5/26/1955
7/28/1986,409139,Nourani,Xuejia,F,12/2/1954
7/28/1986,37560,Kakkar,Gift,F,3/10/1963
7/28/1986,426132,Orlowska,Sachio,M,3/12/1956
7/28/1986,486094,Senzako,Keung,M,8/16/1958
7/28/1986,37719,Buescher,Nakhoon,M,1/31/1965
7/28/1986,258496,Zultner,Serap,M,11/7/1952
7/28/1986,73499,Ferriere,Ult,F,4/23/1954
7/28/1986,215867,Ligten,Reinhard,M,2/28/1963
7/28/1986,106307,Lunn,Gil,F,9/8/1954
7/28/1986,463674,Rosis,Val,F,5/31/1963
7/28/1986,456335,Ranum,Mechthild,M,9/30/1958
7/28/1986,105599,Kampfer,Nitsan,M,11/4/1960
7/28/1986,257091,Randi,Poorav,M,9/27/1958
7/28/1986,217239,Heuter,Xuedong,F,12/21/1961
7/28/1986,226795,Danner,Shuky,F,9/26/1958
7/28/1986,456584,Talmon,Paris,F,7/2/1954
7/28/1986,13543,Garigliano,Tua,F,6/30/1956
7/28/1986,13560,Jeong,Sibyl,M,4/15/1952
7/28/1986,103704,Kleiser,Akeel,F,11/22/1957
7/28/1986,242170,Kaiserswerth,Bikash,F,2/25/1959
7/28/1986,102257,Tsukune,Stella,M,6/18/1955
7/28/1986,227777,Ibel,Ingmar,M,12/1/1955
7/28/1986,456612,Axelband,Demos,F,9/17/1958
7/28/1986,284525,Chaudhuri,Emran,M,9/29/1959
7/28/1986,417290,Parhami,Dietrich,M,11/9/1956
7/28/1986,284638,Tsukuda,Heping,M,5/14/1959
7/28/1986,33305,Nitsch,Sachio,F,6/25/1963
7/28/1986,269653,Shiratori,Pintsang,F,9/6/1957
7/28/1986,20316,Krybus,Kellie,M,11/10/1954
7/28/1986,496660,Schonegge,Jianhui,F,6/27/1959
7/28/1986,295377,Reinhart,Thodoros,F,3/11/1953
7/28/1986,496586,Morrey,Guttorm,F,8/6/1964
7/28/1986,285604,Vrecion,Collette,M,12/7/1960
7/28/1986,63591,Zultner,Martien,M,12/21/1962
7/28/1986,26149,Kalefeld,LiMin,M,1/29/1959
7/28/1986,279745,Brattka,Hongzue,F,11/17/1954
7/28/1986,243233,Lindqvist,Nathalie,F,6/10/1961
7/28/1986,488365,Pearson,Amabile,M,12/22/1958
7/28/1986,417961,Lienhardt,Junichi,F,10/27/1954
7/28/1986,261664,Maquelin,Hatsukazu,M,8/31/1962
7/28/1986,68404,Flowers,Kerryn,M,8/30/1963
7/28/1986,458563,Tokunaga,Margareta,M,11/11/1962
7/28/1986,48506,Maksimenko,Sangeeta,M,1/7/1963
7/28/1986,274547,Ratnakar,Guttorm,M,5/29/1963
7/28/1986,437373,Lieberherr,Mayuko,F,7/27/1960
7/28/1986,253319,Giveon,Xuejun,M,7/26/1956
7/28/1986,415544,Bahk,Gadiel,F,1/19/1958
7/28/1986,491484,Oberman,Shugo,M,2/14/1954
7/28/1986,481179,Rosay,Remmert,F,5/11/1952
7/28/1986,437582,Pollock,Valdiodio,M,12/14/1956
7/28/1986,231274,Zaiane,Shrikanth,F,8/25/1956
7/28/1986,231532,Papsdorf,Toshiko,M,12/12/1957
7/28/1986,418335,Dalton,Kwok,M,9/9/1963
7/28/1986,211971,Suwa,Jaana,M,12/10/1962
7/28/1986,16194,Yeung,Mikhail,F,10/9/1959
7/28/1986,64401,Swiss,Kristin,M,3/29/1952
7/28/1986,217394,Backhouse,Raimond,F,12/23/1961
7/28/1986,488748,Mahmud,Huai,M,7/10/1963
7/28/1986,67389,Tanemo,Cullen,F,3/15/1959
7/28/1986,65103,Bael,Mariusz,M,1/1/1961
7/28/1986,402131,Zhang,Shin,M,5/24/1958
7/28/1986,276765,Jervis,Sivanarayana,F,11/13/1960
7/28/1986,16733,Serna,Zijian,M,8/2/1955
7/28/1986,232934,Bellone,Heeju,F,3/25/1959
7/28/1986,89379,Bisiani,Akeel,F,2/7/1952
7/28/1986,287711,Jansch,Amabile,F,1/4/1954
7/28/1986,34476,Wiegley,Kwangjo,F,12/26/1959
7/28/1986,31390,Liedekerke,Fei,F,4/28/1952
7/28/1986,66624,Bharadwaj,Huiqun,M,6/27/1955
7/28/1986,31126,Siegrist,Mokhtar,M,7/14/1959
7/28/1986,414313,dAstous,Valeska,M,2/10/1958
7/28/1986,455089,Lovengreen,Fen,M,4/12/1963
7/28/1986,54748,Showalter,Taizo,M,4/25/1956
7/28/1986,419498,Nanard,Lucien,M,6/27/1959
7/29/1986,233260,Picaronny,Marl,M,1/28/1957
7/29/1986,294857,Ozeri,Caolyn,M,1/15/1965
7/29/1986,275809,Karlin,Leni,F,9/30/1953
7/29/1986,441299,Shokrollahi,Barna,M,4/29/1962
7/29/1986,421255,Plotkin,Yuping,M,9/14/1962
7/29/1986,248243,Perl,Maja,M,10/1/1962
7/29/1986,452042,Rosin,Palash,M,1/29/1964
7/29/1986,485745,Speckmann,Sanjiv,F,9/16/1961
7/29/1986,481205,Chiodo,Licheng,F,10/21/1963
7/29/1986,422767,Velardi,Nagui,F,12/12/1958
7/29/1986,67271,Schiettecatte,Maren,M,4/12/1964
7/29/1986,212001,Gronowski,Ramzi,F,10/12/1962
7/29/1986,472755,Schieder,Munir,M,5/7/1956
7/29/1986,10965,Braunschweig,Eckart,M,7/10/1955
7/29/1986,65485,Barinka,Luisa,M,2/8/1957
7/29/1986,96138,Ghalwash,Lidong,F,11/13/1955
7/29/1986,25703,Junot,Xudong,M,7/6/1956
7/29/1986,230701,Salverda,Kristen,M,3/13/1955
7/29/1986,89519,Szilard,Vasilis,M,8/9/1961
7/29/1986,85244,Kakkad,Magy,F,10/25/1957
7/29/1986,415666,Marchesini,Shrikanth,F,12/15/1960
7/29/1986,67174,Budinsky,Rance,M,7/21/1962
7/29/1986,250987,Nations,Elzbieta,M,1/31/1960
7/29/1986,214522,Flanders,Otmar,F,12/11/1955
7/29/1986,455209,Rassart,Shrikanth,M,1/26/1953
7/29/1986,292341,Huhdanpaa,Sajjad,F,6/17/1956
7/29/1986,437639,Imataki,Barun,M,7/19/1954
7/29/1986,297094,Macedo,Shaunak,M,8/3/1962
7/29/1986,437917,Savasere,Tesuya,M,9/28/1960
7/29/1986,472281,Manderick,Itzchak,M,5/13/1961
7/29/1986,237300,Dymetman,Nadjib,M,1/11/1962
7/29/1986,448387,Picel,Shaz,M,3/9/1958
7/29/1986,49002,Verspoor,Indrajit,M,6/30/1953
7/29/1986,231609,Casperson,Denny,M,11/11/1957
7/29/1986,450813,Klyachko,JiYoung,F,9/28/1954
7/29/1986,205234,Segond,Munir,F,6/23/1961
7/29/1986,49005,Vadhan,Matk,M,11/30/1960
7/29/1986,18768,Kowalchuk,Rosella,M,9/30/1958
7/29/1986,438883,Kisuki,Renee,F,11/1/1955
7/29/1986,72545,Strooper,Ravishankar,M,3/11/1957
7/29/1986,439024,Fiebach,Marsja,F,3/13/1957
7/29/1986,79152,Rubsam,Barun,M,7/26/1953
7/29/1986,28758,Parveen,Vidar,M,3/7/1964
7/29/1986,468377,Nooteboom,Piyawadee,M,7/13/1962
7/29/1986,49836,Hmelo,Jovan,F,2/17/1964
7/29/1986,238338,Bergere,Lein,F,11/10/1962
7/29/1986,217301,Zobel,Radhika,F,12/1/1956
7/29/1986,236632,Wilharm,Bilhanan,M,11/15/1957
7/29/1986,439371,Pehl,Satoru,M,11/30/1953
7/29/1986,439474,Pargaonkar,Chiranjit,F,12/1/1963
7/29/1986,489101,Rosenbaum,Udaiprakash,F,11/6/1964
7/29/1986,42684,Dengi,Behnaam,M,11/1/1954
7/29/1986,250260,Aloia,Baoqiu,F,5/4/1954
7/29/1986,483223,Usery,Gadiel,F,11/29/1963
7/29/1986,406850,Ouhyoung,Ayakannu,M,12/13/1957
7/29/1986,64689,Jakobus,Bernice,M,4/10/1953
7/29/1986,286964,Kandlur,Zvonko,M,7/23/1959
7/29/1986,416853,Negoita,Lalit,M,7/10/1959
7/29/1986,493261,Savasere,Demin,F,9/3/1954
7/29/1986,33196,Gist,Jungsoon,F,5/27/1952
7/29/1986,290773,Mukaidono,Ottavia,F,9/17/1962
7/29/1986,13371,Riexinger,Nakhoon,F,1/23/1954
7/29/1986,242109,Herbst,Bodh,F,5/12/1962
7/29/1986,446999,Bamford,Serap,F,11/25/1958
7/29/1986,495087,Ulupinar,Shaibal,F,12/16/1952
7/29/1986,26905,Markovitch,Fatemeh,F,1/10/1953
7/29/1986,444780,Maksimenko,Kinh,F,12/16/1960
7/29/1986,477483,Luga,Fatemeh,F,5/5/1955
7/29/1986,407588,Masaki,Mohamadou,M,4/3/1959
7/29/1986,428922,Servi,Chuanyi,M,12/23/1959
7/29/1986,232440,Ressouche,Ottavia,F,8/21/1955
7/29/1986,241778,Zumaque,Vitaly,F,9/28/1963
7/29/1986,257953,Alencar,Kwangyoen,M,1/20/1954
7/29/1986,214089,Bresenham,Teiji,M,2/8/1957
7/29/1986,36455,Masada,Chrisa,F,2/10/1959
7/29/1986,274134,Bierman,Odoardo,F,2/10/1956
7/29/1986,427555,Georgatos,Sajjad,M,8/6/1960
7/29/1986,87879,Vural,Adib,F,1/31/1962
7/29/1986,43359,Sidou,Gadiel,F,10/2/1963
7/29/1986,92165,Ashish,Jongsuk,F,4/17/1961
7/29/1986,258271,Peck,Mads,M,8/28/1954
7/29/1986,79867,Zhang,Bingning,M,8/19/1963
7/29/1986,479304,Wissmann,Pradeep,F,6/29/1953
7/29/1986,38255,Flexer,Zine,M,5/12/1962
7/29/1986,491699,Uhrik,Hauke,F,4/8/1964
7/29/1986,468236,Domenig,Kristin,F,12/22/1961
7/29/1986,434578,Cangellaris,Rimon,M,3/15/1952
7/29/1986,99740,Wiegley,Adly,M,4/28/1952
7/29/1986,211506,Sury,Hideo,M,9/29/1959
7/29/1986,285323,Restivo,Ger,M,3/15/1962
7/29/1986,440352,Ghalwash,Tianruo,M,10/25/1954
7/29/1986,242972,Adachi,Richard,M,12/17/1956
7/29/1986,109769,Barbanera,Muzhong,F,1/12/1962
7/29/1986,224321,Ritcey,Shooichi,F,10/10/1952
7/29/1986,456001,Dechter,DAIDA,M,11/10/1964
7/29/1986,405034,Vadhan,Venkatesan,F,10/15/1956
7/29/1986,254700,Waschkowski,Bikash,F,5/20/1962
7/29/1986,426949,Rosen,Edwin,M,7/26/1960
7/29/1986,12113,DeMori,Larisa,F,7/24/1962
7/29/1986,485910,Rosiles,Marla,M,1/2/1956
7/29/1986,32583,Comte,Siamak,M,6/18/1954
7/29/1986,275249,Zucker,Katsuyuki,M,3/18/1957
7/29/1986,229544,Panangaden,Heon,M,5/20/1952
7/29/1986,221795,Nations,Ashish,M,6/29/1959
7/29/1986,454846,Setlzner,Billur,F,8/29/1964
7/29/1986,285699,Vidal,Conrado,F,10/29/1961
7/29/1986,50466,Hedayat,Jeanna,F,5/12/1960
7/29/1986,220871,Pietracaprina,Kazuyasu,F,2/4/1964
7/30/1986,220318,Bolotov,Jianhua,F,12/12/1958
7/30/1986,295670,Heuser,Kagan,F,6/19/1952
7/30/1986,455992,Schrooten,Jamaludin,F,1/16/1963
7/30/1986,456006,Cromarty,Sanjeeva,M,3/3/1959
7/30/1986,456240,Ravishankar,Lene,M,4/27/1952
7/30/1986,294227,Ligten,Heather,M,7/30/1963
7/30/1986,63300,Narahara,Gou,M,10/2/1963
7/30/1986,63516,Steinauer,Toshimitsu,M,11/3/1955
7/30/1986,485376,Leppanen,Ghassan,M,8/17/1959
7/30/1986,67326,Bala,Nevin,F,4/24/1959
7/30/1986,459741,Perin,Kaijung,F,1/2/1958
7/30/1986,66556,Remmele,Hongzhu,M,4/4/1953
7/30/1986,460717,Marquardt,Golgen,M,8/29/1964
7/30/1986,410551,Wolniewicz,Surveyors,F,8/13/1959
